ip,https_token,prefix_suffix,shortening_service,domain_in_brand,suspicious_tld,statistical_report,length_url,length_hostname,nb_dots,nb_hyphens,nb_qm,nb_and,nb_eq,nb_underscore,nb_slash,nb_www,nb_com,ratio_digits_url,ratio_digits_host,nb_subdomains,nb_redirection,length_words_raw,char_repeat,shortest_words_raw,shortest_word_host,shortest_word_path,longest_words_raw,longest_word_host,longest_word_path,avg_words_raw,avg_word_host,avg_word_path,phish_hints,status
0,0,0,0,0,0,0,22,13,2,0,0,0,0,0,3,1,0,0.0,0.0,2,0,2,3,3,3,0,5,5,0,4.0,4.0,0.0,0,legitimate
0,1,0,1,0,0,0,26,18,2,0,0,0,0,0,3,1,0,0.0,0.0,2,0,2,3,3,3,0,10,10,0,6.5,6.5,0.0,0,legitimate
0,0,0,0,0,0,2,54,17,2,0,0,0,0,0,3,0,0,0.185185185,0.0,2,0,3,0,5,5,28,28,7,28,13.33333333,6.0,28.0,0,phishing
0,0,0,0,0,0,0,59,21,2,0,0,0,0,0,6,1,0,0.06779661,0.0,2,0,6,3,3,3,4,13,13,8,7.0,8.0,6.5,1,legitimate
0,1,0,0,0,0,0,60,15,3,0,0,0,0,0,4,1,0,0.0,0.0,3,0,5,4,3,3,3,24,7,24,9.0,5.0,11.66666667,0,legitimate
0,1,1,1,0,0,0,96,24,2,1,0,0,0,0,5,0,0,0.145833333,0.0,2,0,10,1,2,9,2,12,10,12,7.5,9.5,7.0,0,legitimate
0,0,1,0,0,0,0,35,21,3,2,0,0,0,0,3,1,0,0.0,0.0,3,0,5,3,2,3,2,5,5,2,3.2,4.0,2.0,0,legitimate
0,1,0,0,0,0,0,56,15,2,0,0,0,0,0,5,1,0,0.107142857,0.0,2,0,7,3,3,3,3,9,7,9,5.428571429,5.0,5.6,0,phishing
0,1,0,0,0,0,0,38,27,2,0,0,0,0,0,3,1,0,0.0,0.0,2,2,3,3,3,3,3,19,19,3,8.333333333,11.0,3.0,0,phishing
0,0,0,0,1,0,0,48,18,3,0,0,0,0,1,4,0,0,0.0,0.0,3,0,6,2,1,1,4,9,9,8,5.166666667,4.0,6.333333333,0,legitimate
0,1,1,1,0,0,0,30,22,2,1,0,0,0,0,3,0,0,0.0,0.0,2,1,3,0,3,3,0,9,9,0,5.333333333,5.333333333,0.0,0,phishing
0,0,0,0,1,0,0,84,16,2,0,1,0,1,1,6,0,0,0.071428571,0.0,2,0,9,1,1,5,1,33,6,33,7.111111111,5.5,7.571428571,1,phishing
0,1,0,0,0,0,0,55,18,2,1,0,0,0,0,8,1,0,0.145454545,0.0,2,1,9,3,2,3,2,10,10,6,4.0,6.5,3.285714286,0,legitimate
0,1,0,0,0,0,0,57,21,2,0,0,0,0,0,7,1,0,0.0,0.0,2,2,6,5,3,3,3,14,14,9,6.833333333,8.5,6.0,0,phishing
0,0,1,0,0,0,0,76,23,2,3,0,0,0,0,6,1,0,0.0,0.0,2,1,9,3,1,3,1,15,15,8,6.222222222,9.0,5.428571429,0,legitimate
0,1,0,0,0,0,0,25,14,1,0,0,0,0,0,4,0,0,0.0,0.0,1,2,2,0,2,10,2,10,10,2,6.0,10.0,2.0,0,phishing
0,1,1,0,0,0,0,30,22,2,1,0,0,0,0,3,0,0,0.0,0.0,2,0,3,1,4,4,0,8,8,0,5.666666667,5.666666667,0.0,1,phishing
0,0,0,0,0,0,0,91,12,2,0,0,0,0,5,8,0,0,0.098901099,0.0,2,1,13,2,1,8,1,12,8,12,5.153846154,8.0,4.916666667,0,legitimate
0,0,1,0,0,0,0,145,32,3,3,0,0,0,0,3,0,0,0.055172414,0.0,3,0,7,3,4,4,4,87,11,87,18.14285714,8.666666667,25.25,0,phishing
1,1,0,0,0,0,0,53,13,2,0,0,0,0,0,3,0,0,0.490566038,0.0,2,1,3,4,2,2,32,32,7,32,13.66666667,4.5,32.0,0,phishing
1,0,0,0,1,0,0,54,15,2,0,0,0,0,0,4,0,0,0.240740741,0.0,2,0,4,5,4,4,9,20,6,20,9.75,5.0,14.5,0,legitimate
0,0,0,0,0,0,0,88,21,3,1,0,0,0,8,4,0,1,0.0,0.0,3,0,13,3,3,7,3,9,9,6,4.769230769,8.0,4.181818182,0,legitimate
0,1,0,0,0,0,0,60,18,2,0,0,0,0,3,4,0,1,0.0,0.0,2,1,7,1,2,2,4,11,11,7,6.142857143,6.5,6.0,0,legitimate
0,1,0,1,0,0,0,72,36,2,1,0,0,0,0,4,0,0,0.0,0.0,2,1,5,1,7,10,7,21,21,10,11.4,15.5,8.666666667,0,legitimate
0,0,0,0,1,0,0,40,16,2,0,0,0,0,0,5,0,0,0.0,0.0,2,0,4,1,4,5,4,9,6,9,6.0,5.5,6.5,2,phishing
0,1,0,0,0,0,0,25,17,2,0,0,0,0,0,3,1,0,0.0,0.0,2,1,2,3,3,3,0,9,9,0,6.0,6.0,0.0,0,legitimate
1,1,0,0,0,0,0,71,14,2,0,1,0,1,0,3,0,0,0.183098592,0.0,2,1,4,3,3,7,3,32,7,32,13.5,7.0,15.66666667,0,phishing
0,1,1,0,0,0,0,43,19,3,1,0,0,0,0,6,1,0,0.046511628,0.0,3,0,6,3,2,3,2,9,9,5,4.0,6.0,3.0,0,phishing
0,1,0,0,0,0,0,66,47,5,0,0,0,0,0,4,0,0,0.0,0.0,3,0,6,0,2,2,4,18,18,5,8.166666667,10.0,4.5,0,phishing
0,1,0,1,1,0,0,36,29,2,0,0,0,0,0,2,0,0,0.027777778,0.034482759,2,1,2,1,8,8,0,16,16,0,12.0,12.0,0.0,0,phishing
0,0,0,0,1,0,0,41,16,2,0,0,0,0,1,4,0,0,0.0,0.0,2,0,5,0,2,2,4,9,9,6,5.0,5.5,4.666666667,0,legitimate
0,1,1,0,0,0,0,76,20,3,1,0,0,0,0,8,0,0,0.0,0.0,3,0,9,2,2,13,2,13,13,9,6.0,13.0,5.125,3,phishing
0,0,0,0,0,0,0,20,7,1,0,0,0,0,0,3,0,0,0.05,0.0,1,0,2,0,4,4,4,4,4,4,4.0,4.0,4.0,0,phishing
1,1,0,0,0,0,2,76,27,4,3,0,0,0,0,5,0,0,0.276315789,0.259259259,3,1,10,3,2,2,4,12,12,8,5.7,7.333333333,5.0,0,phishing
1,0,0,1,1,0,0,98,24,8,0,0,0,0,0,4,0,2,0.142857143,0.0,3,1,11,5,3,5,3,21,7,21,6.909090909,6.0,7.25,0,phishing
0,0,0,0,0,0,0,71,18,2,4,0,0,0,0,4,1,0,0.0,0.0,2,0,8,3,2,3,2,11,10,11,6.5,6.5,6.5,0,legitimate
0,1,0,0,0,0,0,20,7,1,1,0,0,0,0,3,0,0,0.0,0.0,1,0,2,0,4,4,4,4,4,4,4.0,4.0,4.0,0,phishing
0,1,1,0,0,0,0,29,21,2,1,0,0,0,0,3,1,0,0.0,0.0,2,1,3,3,3,3,0,6,6,0,5.0,5.0,0.0,0,legitimate
0,0,0,0,0,0,0,41,13,2,2,0,0,0,0,3,1,0,0.048780488,0.153846154,2,1,5,4,3,3,5,6,5,6,5.0,4.0,5.666666667,0,legitimate
0,1,1,0,0,0,0,49,13,2,2,0,0,0,0,5,0,0,0.0,0.0,2,0,7,0,2,3,2,7,6,7,4.714285714,4.5,4.8,2,phishing
0,0,0,0,1,0,0,33,20,2,2,0,0,1,2,3,0,0,0.0,0.0,2,0,5,0,1,1,1,6,6,1,2.8,3.25,1.0,0,legitimate
0,1,0,0,0,0,0,85,15,4,0,1,0,3,0,7,1,0,0.047058824,0.0,3,0,10,3,3,3,3,26,5,26,6.1,4.0,6.625,0,phishing
0,1,1,0,0,0,0,54,16,2,2,0,0,0,1,4,1,1,0.092592593,0.0,2,1,7,4,3,3,4,8,8,8,5.285714286,5.5,5.2,0,legitimate
0,1,0,0,0,0,0,58,17,2,0,1,0,1,0,4,0,1,0.017241379,0.0,2,1,6,0,3,13,3,13,13,11,6.833333333,13.0,5.6,0,phishing
0,1,0,1,1,0,0,33,26,2,0,0,0,0,0,2,0,0,0.03030303,0.038461538,2,1,2,1,8,8,0,13,13,0,10.5,10.5,0.0,0,phishing
0,1,0,0,0,0,0,42,24,3,2,0,0,0,0,3,0,0,0.0,0.0,3,0,6,0,4,4,4,5,5,5,4.333333333,4.25,4.5,0,phishing
0,1,1,0,0,0,0,77,21,4,1,0,0,0,0,7,0,0,0.012987013,0.047619048,3,0,10,0,2,8,2,10,8,10,5.7,8.0,5.125,3,phishing
0,1,1,0,0,0,0,86,16,3,1,1,0,1,0,6,0,1,0.0,0.0,3,0,11,0,2,12,2,13,12,13,5.909090909,12.0,5.3,1,phishing
0,1,0,0,1,0,0,47,12,2,2,0,0,0,0,4,1,0,0.0,0.0,2,2,6,3,3,3,3,8,4,8,5.166666667,3.5,6.0,0,legitimate
0,0,0,0,0,0,0,47,33,3,0,0,0,0,0,3,0,0,0.0,0.0,3,0,3,2,5,9,5,16,16,5,10.0,12.5,5.0,1,phishing
0,1,0,0,0,0,0,102,25,2,4,0,0,0,0,4,1,0,0.0,0.0,2,0,8,6,3,3,8,17,17,12,10.5,10.0,10.66666667,0,legitimate
1,0,0,1,0,0,0,65,25,6,0,0,0,0,0,3,0,1,0.046153846,0.12,3,0,8,4,1,1,3,10,8,10,5.75,4.5,7.0,0,phishing
0,0,0,0,0,0,0,31,20,1,0,0,0,0,0,3,0,0,0.0,0.0,1,3,2,2,2,16,2,16,16,2,9.0,16.0,2.0,0,phishing
0,1,0,0,0,0,0,55,20,2,0,1,2,0,0,4,0,0,0.0,0.0,2,0,5,0,2,14,2,14,14,9,7.4,14.0,5.75,0,phishing
0,1,1,0,0,0,0,58,32,2,1,0,0,0,0,5,1,0,0.0,0.0,2,0,5,4,2,3,2,24,24,8,8.4,13.5,5.0,2,phishing
0,1,0,0,0,0,0,36,13,2,0,0,0,0,0,4,1,0,0.0,0.0,2,1,4,3,3,3,5,9,5,9,5.5,4.0,7.0,0,legitimate
0,0,0,0,0,0,0,26,17,2,0,0,0,0,0,3,1,0,0.0,0.0,2,0,2,4,3,3,0,9,9,0,6.0,6.0,0.0,0,legitimate
0,1,1,0,0,0,0,79,14,2,1,0,0,0,0,8,0,1,0.0,0.0,2,0,9,0,3,5,3,10,5,10,6.777777778,5.0,7.285714286,0,phishing
0,1,0,0,0,0,0,91,25,2,7,0,0,0,0,5,1,0,0.021978022,0.0,2,0,11,3,2,3,2,17,17,13,6.272727273,10.0,5.444444444,0,legitimate
1,0,0,0,0,0,2,86,50,2,0,1,0,1,0,4,0,0,0.174418605,0.28,2,0,6,3,2,13,2,32,32,9,11.33333333,22.5,5.75,2,phishing
0,1,0,0,0,0,0,55,16,3,0,0,0,0,0,5,1,0,0.0,0.0,3,1,6,3,3,3,4,12,8,12,6.5,5.5,7.0,0,legitimate
0,0,0,0,0,0,0,33,18,1,0,0,0,0,0,3,0,0,0.0,0.0,1,0,2,0,6,15,6,15,15,6,10.5,15.0,6.0,0,phishing
0,1,0,1,0,0,0,60,29,4,0,0,0,0,0,6,0,0,0.016666667,0.034482759,3,0,8,1,1,1,1,12,12,9,5.125,5.5,4.75,0,phishing
0,0,0,0,0,0,0,64,27,3,3,0,0,0,0,4,1,0,0.0,0.0,3,0,6,5,3,3,4,17,17,7,7.333333333,10.0,6.0,0,legitimate
0,1,0,1,0,0,0,59,15,1,5,0,0,0,0,4,0,0,0.0,0.0,1,1,7,0,3,11,3,11,11,8,5.857142857,11.0,5.0,0,legitimate
0,1,0,0,0,0,0,56,21,2,0,0,0,0,0,4,0,0,0.0,0.0,2,0,4,1,3,17,3,17,17,11,10.5,17.0,8.333333333,0,phishing
0,0,1,0,0,0,0,66,19,3,1,0,0,0,0,6,1,0,0.045454545,0.0,3,0,8,4,2,3,2,13,11,13,5.875,7.0,5.5,3,phishing
0,1,1,0,0,0,0,72,14,3,1,0,1,0,0,7,0,0,0.0,0.0,3,0,10,3,1,10,1,12,10,12,5.2,10.0,4.666666667,3,phishing
0,1,0,0,0,0,0,47,19,2,0,0,0,0,0,4,1,0,0.0,0.0,2,1,4,4,3,3,9,11,11,10,8.25,7.0,9.5,0,legitimate
0,0,0,1,1,0,0,31,22,2,0,0,0,0,0,3,0,0,0.0,0.0,2,0,2,0,8,8,0,9,9,0,8.5,8.5,0.0,0,phishing
1,0,1,0,0,0,0,127,50,4,1,1,2,3,2,4,0,1,0.204724409,0.0,3,1,13,4,2,3,2,17,13,17,7.769230769,8.4,7.375,0,phishing
0,1,0,0,0,0,0,20,13,1,0,0,0,0,0,2,0,0,0.1,0.153846154,1,1,1,0,10,10,0,10,10,0,10.0,10.0,0.0,0,legitimate
1,0,0,0,0,0,0,124,46,5,0,1,2,3,2,5,1,1,0.153225806,0.0,3,0,13,4,2,3,2,17,13,17,7.461538462,7.6,7.375,0,phishing
1,1,1,0,0,0,0,118,38,2,1,0,0,0,0,7,1,1,0.194915254,0.0,2,0,7,5,3,3,6,32,30,32,14.28571429,16.5,13.4,0,phishing
0,0,1,0,0,0,0,35,26,2,1,0,0,0,0,3,0,0,0.0,0.0,2,0,3,1,4,4,0,11,11,0,6.666666667,6.666666667,0.0,0,phishing
0,1,0,0,0,0,0,50,19,3,0,0,0,0,0,5,1,0,0.0,0.0,3,0,6,3,3,3,3,11,11,8,5.666666667,7.0,5.0,2,phishing
0,1,1,0,0,0,0,62,22,2,3,0,0,0,0,5,1,0,0.096774194,0.0,2,1,8,4,3,3,3,8,7,8,5.5,5.333333333,5.6,0,legitimate
0,1,0,0,0,0,0,66,11,4,0,0,0,0,0,8,1,0,0.106060606,0.0,3,0,10,3,1,3,1,10,3,10,4.6,3.0,5.0,0,legitimate
0,1,1,0,0,0,0,72,9,2,1,0,0,0,0,8,0,0,0.0,0.0,2,0,9,2,2,5,2,8,5,8,5.888888889,5.0,6.0,3,phishing
0,1,0,0,0,0,0,42,14,3,0,0,0,0,0,5,0,0,0.119047619,0.0,3,2,6,0,2,2,3,8,8,6,4.5,5.0,4.25,0,legitimate
0,1,0,0,0,0,0,21,13,3,0,0,0,0,0,3,1,0,0.0,0.0,3,1,2,3,3,3,0,3,3,0,3.0,3.0,0.0,0,legitimate
0,0,0,0,0,0,0,29,20,2,0,0,0,0,0,3,1,0,0.0,0.0,2,0,2,3,3,3,0,13,13,0,8.0,8.0,0.0,0,legitimate
0,1,0,1,0,0,0,27,15,1,0,0,0,0,0,5,0,0,0.0,0.0,1,0,2,0,2,11,2,11,11,2,6.5,11.0,2.0,0,phishing
0,1,0,1,0,0,0,37,21,2,0,0,0,0,0,3,0,0,0.135135135,0.238095238,2,1,3,2,7,7,8,9,9,8,8.0,8.0,8.0,0,phishing
1,1,1,0,0,0,0,72,10,1,1,0,0,0,0,8,1,0,0.097222222,0.0,1,0,7,6,3,6,3,14,6,14,7.571428571,6.0,7.833333333,0,phishing
0,0,0,0,0,0,0,31,22,2,2,0,0,0,0,3,1,0,0.0,0.0,2,0,4,4,2,2,0,6,6,0,3.75,3.75,0.0,0,legitimate
1,0,0,0,1,0,0,92,17,1,9,0,0,0,0,5,0,0,0.076086957,0.0,1,0,13,4,1,13,1,13,13,9,5.230769231,13.0,4.583333333,0,legitimate
1,1,0,0,0,0,2,61,12,4,0,1,0,1,0,5,0,0,0.147540984,0.75,3,0,13,2,2,2,2,16,3,16,4.153846154,2.25,5.0,1,phishing
1,0,1,0,0,0,0,45,36,4,1,0,0,0,0,3,1,1,0.088888889,0.111111111,3,0,5,6,3,3,0,9,9,0,5.6,5.6,0.0,0,phishing
0,0,0,0,0,0,0,28,20,2,0,0,0,0,0,2,1,0,0.0,0.0,2,0,2,3,3,3,0,12,12,0,7.5,7.5,0.0,0,legitimate
0,0,0,0,0,0,0,26,17,2,0,0,0,0,0,3,1,0,0.0,0.0,2,0,2,3,3,3,0,10,10,0,6.5,6.5,0.0,0,legitimate
0,1,1,0,0,0,0,64,14,2,1,0,0,0,0,7,0,0,0.03125,0.0,2,1,8,0,2,8,2,8,8,7,5.5,8.0,5.142857143,3,phishing
0,0,0,0,0,0,0,32,23,3,0,0,0,0,0,3,1,0,0.0,0.0,3,0,2,3,3,3,0,12,12,0,7.5,7.5,0.0,0,legitimate
0,1,1,0,0,0,0,65,15,3,1,1,0,1,0,5,0,1,0.015384615,0.0,3,0,10,0,1,4,1,9,7,9,4.6,5.5,4.375,0,phishing
0,0,0,0,0,0,0,69,19,2,4,0,0,0,0,5,1,0,0.028985507,0.0,2,0,8,3,2,3,2,11,11,8,6.125,7.0,5.833333333,0,legitimate
0,1,0,0,0,0,0,43,14,3,0,0,0,0,0,5,0,0,0.139534884,0.0,3,2,6,0,2,2,3,8,8,6,4.666666667,5.0,4.5,0,legitimate
0,1,0,0,0,0,0,27,19,2,0,0,0,0,0,3,1,0,0.0,0.0,2,0,2,3,3,3,0,11,11,0,7.0,7.0,0.0,0,legitimate
0,1,0,0,0,0,0,40,25,2,0,0,0,0,0,3,1,0,0.0,0.0,2,1,3,4,3,3,7,17,17,7,9.0,10.0,7.0,0,legitimate
0,1,0,0,0,0,0,38,14,2,4,0,0,0,0,4,1,0,0.0,0.0,2,1,6,4,1,3,1,6,6,4,3.333333333,4.5,2.75,0,legitimate
1,1,1,0,0,0,0,126,50,4,1,1,2,3,2,4,0,1,0.158730159,0.0,3,1,13,2,2,3,2,17,13,17,7.769230769,8.4,7.375,0,phishing
0,0,1,0,0,0,0,83,31,3,1,0,0,0,0,6,1,1,0.0,0.0,3,0,8,3,3,3,4,23,23,9,8.0,13.0,6.333333333,0,legitimate
0,0,1,0,0,0,0,53,23,2,1,0,0,0,0,4,1,0,0.0,0.0,2,0,5,4,3,3,10,10,7,10,7.4,5.666666667,10.0,0,legitimate
0,1,0,0,0,0,0,73,23,3,5,0,0,0,0,3,0,0,0.068493151,0.0,3,1,9,3,3,5,3,13,13,8,6.0,9.0,5.142857143,0,legitimate
1,0,1,0,0,0,0,128,50,4,1,1,2,3,2,5,0,1,0.1171875,0.0,3,1,13,2,2,3,2,17,13,17,7.769230769,8.4,7.375,0,phishing
0,1,1,0,0,0,0,51,16,1,1,0,0,0,0,6,0,0,0.0,0.0,1,0,5,0,2,12,2,12,12,8,7.0,12.0,5.75,3,phishing
0,1,1,0,0,0,0,72,17,3,1,0,0,0,0,6,1,1,0.069444444,0.0,3,2,8,5,3,3,4,11,9,11,6.75,6.0,7.0,0,legitimate
0,1,0,0,0,0,0,33,25,2,0,0,0,0,0,3,1,0,0.0,0.0,2,1,2,3,3,3,0,17,17,0,10.0,10.0,0.0,0,legitimate
1,1,0,1,0,0,0,55,47,4,0,0,0,0,0,3,0,0,0.290909091,0.340425532,3,0,4,1,1,1,0,30,30,0,10.0,10.0,0.0,0,phishing
0,1,0,0,0,1,0,19,11,1,0,0,0,0,0,3,0,0,0.0,0.0,1,2,1,1,7,7,0,7,7,0,7.0,7.0,0.0,0,phishing
1,1,1,0,0,0,0,49,31,2,1,0,0,0,0,5,0,0,0.142857143,0.193548387,2,2,5,1,2,8,2,9,9,6,6.6,8.333333333,4.0,0,phishing
0,1,0,0,0,0,0,73,18,3,0,0,0,0,1,9,0,0,0.02739726,0.0,3,0,10,2,2,12,2,12,12,7,5.1,12.0,4.333333333,1,phishing
0,0,0,0,0,0,0,46,17,3,0,0,0,0,1,4,1,0,0.02173913,0.058823529,3,0,6,5,3,3,3,9,9,8,4.833333333,6.0,4.25,0,legitimate
0,0,0,0,0,0,0,26,7,1,0,0,0,0,0,4,0,0,0.076923077,0.0,1,0,3,0,1,4,1,8,4,8,4.333333333,4.0,4.5,0,legitimate
1,1,1,0,0,0,0,404,11,2,1,2,0,3,0,6,0,0,0.123762376,0.0,2,0,11,6,3,7,3,301,7,301,34.72727273,7.0,37.5,7,phishing
0,0,0,0,1,0,0,75,14,4,1,1,0,1,0,3,1,1,0.053333333,0.0,3,0,12,5,2,3,2,12,6,12,4.333333333,4.5,4.3,0,legitimate
0,0,0,0,0,0,0,38,22,2,0,0,0,0,0,4,0,0,0.0,0.0,2,0,2,0,6,15,6,15,15,6,10.5,15.0,6.0,1,phishing
0,0,1,0,0,0,0,31,22,2,1,0,0,0,0,3,1,0,0.0,0.0,2,0,3,3,3,3,0,7,7,0,5.333333333,5.333333333,0.0,0,legitimate
1,0,0,1,0,0,0,78,69,4,2,0,0,0,0,3,0,0,0.115384615,0.130434783,3,0,6,3,1,1,0,36,36,0,10.0,10.0,0.0,1,phishing
0,1,0,0,0,0,0,35,15,2,1,0,0,0,0,3,1,0,0.0,0.0,2,1,4,3,3,3,4,7,7,7,5.25,5.0,5.5,0,legitimate
0,0,0,0,0,0,0,25,13,2,0,0,0,0,0,4,1,0,0.0,0.0,2,0,3,3,2,3,2,5,5,2,3.333333333,4.0,2.0,0,legitimate
0,0,1,0,0,1,0,32,23,1,1,0,0,0,0,3,0,0,0.0,0.0,1,0,2,2,6,6,0,11,11,0,8.5,8.5,0.0,0,phishing
0,1,0,0,0,0,2,35,10,1,0,0,0,0,2,3,0,0,0.0,0.0,1,1,4,1,3,7,3,8,7,8,5.5,7.0,5.0,0,phishing
0,0,0,1,0,0,0,46,28,5,0,0,0,0,0,3,0,0,0.0,0.0,3,0,6,2,1,1,4,11,11,4,4.833333333,5.25,4.0,1,phishing
0,1,0,0,0,0,0,18,11,1,0,0,0,0,0,2,0,0,0.0,0.0,1,1,1,0,6,6,0,6,6,0,6.0,6.0,0.0,0,legitimate
0,1,0,0,0,0,0,33,22,2,0,0,0,0,0,4,1,0,0.0,0.0,2,1,3,3,2,3,2,15,15,2,6.666666667,9.0,2.0,0,legitimate
0,1,0,0,0,0,0,100,14,3,0,1,2,3,3,4,0,0,0.0,0.0,3,0,13,0,3,7,3,11,7,11,5.692307692,7.0,5.583333333,0,phishing
0,0,0,0,0,0,0,30,21,3,0,0,0,0,0,3,1,0,0.0,0.0,3,0,2,3,3,3,0,11,11,0,7.0,7.0,0.0,0,phishing
1,1,0,0,0,0,0,31,11,2,0,0,0,0,0,4,0,0,0.225806452,0.636363636,2,0,4,1,2,7,2,7,7,5,4.25,7.0,3.333333333,1,phishing
1,0,1,0,0,0,0,648,18,3,1,1,0,1,0,4,0,0,0.203703704,0.0,3,0,31,21,3,4,3,109,4,109,19.51612903,4.0,21.17857143,2,phishing
1,0,0,0,0,0,0,47,18,2,0,0,0,0,0,6,0,0,0.255319149,0.0,2,0,5,3,2,6,2,10,8,10,6.2,7.0,5.666666667,1,phishing
0,0,1,0,0,0,0,62,20,2,4,0,0,0,0,5,1,0,0.032258065,0.0,2,0,8,3,1,3,1,12,12,8,5.25,7.5,4.5,0,legitimate
0,0,0,1,0,0,0,38,17,1,0,0,0,0,0,5,0,0,0.0,0.0,1,0,3,2,3,13,3,13,13,7,7.666666667,13.0,5.0,0,phishing
0,1,0,0,0,0,0,19,12,1,1,0,0,0,0,2,0,0,0.0,0.0,1,1,2,1,2,2,0,5,5,0,3.5,3.5,0.0,0,phishing
0,0,0,0,0,0,0,65,15,2,0,1,1,2,1,6,1,0,0.030769231,0.0,2,0,9,3,1,3,1,8,7,8,4.777777778,5.0,4.714285714,0,phishing
0,0,0,0,0,0,0,54,45,4,2,0,0,0,0,3,1,0,0.092592593,0.111111111,3,0,5,3,3,3,0,13,13,0,6.8,6.8,0.0,0,phishing
1,0,0,0,0,0,0,142,20,3,2,0,0,0,0,4,0,0,0.492957746,0.05,3,0,7,23,1,1,4,99,5,99,17.71428571,3.25,37.0,0,phishing
1,1,0,0,0,0,0,110,19,3,7,0,0,0,0,6,1,0,0.136363636,0.0,3,1,13,6,1,3,1,13,9,13,6.538461538,6.0,6.636363636,0,legitimate
0,1,0,1,0,0,0,23,15,2,0,0,0,0,0,3,1,0,0.0,0.0,2,0,2,4,3,3,0,7,7,0,5.0,5.0,0.0,0,legitimate
0,1,0,0,0,0,0,32,15,2,0,0,0,0,0,4,1,0,0.0,0.0,2,2,3,3,3,3,8,8,7,8,6.0,5.0,8.0,0,legitimate
1,0,1,0,0,0,0,219,13,1,2,1,2,3,2,12,0,0,0.219178082,0.0,1,0,19,10,2,10,2,40,10,40,9.894736842,10.0,9.888888889,3,phishing
0,0,1,0,0,0,0,52,22,4,1,0,0,0,0,4,1,0,0.038461538,0.0,3,1,6,3,2,3,2,13,6,13,5.333333333,4.333333333,6.333333333,1,phishing
0,1,0,0,0,0,0,57,21,2,1,0,0,0,0,4,0,0,0.175438596,0.0,2,0,5,2,3,4,3,13,13,13,8.6,8.5,8.666666667,0,phishing
0,1,0,0,0,0,0,24,16,2,0,0,0,0,0,3,1,0,0.0,0.0,2,0,2,3,3,3,0,8,8,0,5.5,5.5,0.0,0,legitimate
0,1,0,0,0,0,0,38,30,3,0,0,0,0,0,3,0,0,0.0,0.0,3,0,3,0,5,5,0,10,10,0,8.0,8.0,0.0,1,phishing
0,1,0,0,0,0,0,24,16,2,0,0,0,0,0,3,1,0,0.041666667,0.0625,2,0,2,4,3,3,0,8,8,0,5.5,5.5,0.0,0,legitimate
1,1,0,0,0,0,0,98,15,1,4,0,0,0,5,7,0,0,0.479591837,0.0,1,0,15,1,1,11,1,12,11,12,4.866666667,11.0,4.428571429,0,phishing
0,1,0,1,1,0,0,38,31,2,0,0,0,0,0,2,0,0,0.0,0.0,2,1,2,0,8,8,0,18,18,0,13.0,13.0,0.0,0,phishing
1,1,0,0,0,0,0,93,13,3,0,0,0,0,4,13,1,0,0.11827957,0.0,3,1,18,5,1,3,1,7,5,7,3.611111111,4.0,3.5625,0,legitimate
1,1,0,0,0,0,2,393,12,24,0,2,9,10,18,21,1,0,0.040712468,0.75,3,1,80,8,1,1,1,10,3,10,3.85,2.25,3.934210526,3,phishing
0,0,0,1,0,0,0,31,22,1,0,0,0,0,0,3,0,0,0.0,0.0,1,0,1,1,18,18,0,18,18,0,18.0,18.0,0.0,0,phishing
0,0,1,1,1,0,0,34,21,2,1,1,0,1,0,3,0,0,0.029411765,0.0,2,0,5,0,1,2,1,8,8,1,3.4,5.0,1.0,0,phishing
1,1,0,0,0,0,2,138,13,2,1,1,6,7,0,3,0,0,0.31884058,0.0,2,1,16,3,1,3,1,24,5,24,6.875,4.0,7.285714286,0,phishing
0,1,0,0,0,0,0,56,20,3,0,0,0,0,5,3,1,0,0.0,0.0,3,0,9,3,1,3,1,12,12,4,4.111111111,7.5,3.142857143,0,legitimate
0,1,1,0,0,0,0,112,22,3,1,0,0,0,0,6,0,0,0.053571429,0.0,3,1,11,1,3,7,3,16,10,16,8.272727273,8.5,8.222222222,0,legitimate
0,1,0,0,0,0,0,46,15,2,3,0,0,0,0,3,1,1,0.0,0.0,2,1,6,3,1,3,1,8,7,8,5.0,5.0,5.0,0,legitimate
1,1,0,0,1,0,0,33,12,2,0,1,0,0,0,3,1,0,0.212121212,0.0,2,2,4,3,3,3,5,7,4,7,4.75,3.5,6.0,0,legitimate
0,0,0,0,0,0,0,57,28,3,3,0,0,0,0,4,1,0,0.0,0.0,3,0,8,4,2,3,2,10,10,7,4.875,5.5,4.25,2,phishing
0,0,0,0,0,0,0,26,17,2,0,0,0,0,0,3,1,0,0.115384615,0.176470588,2,0,2,3,3,3,0,9,9,0,6.0,6.0,0.0,0,legitimate
0,0,0,0,1,0,0,43,10,1,1,0,0,0,0,4,0,0,0.0,0.0,1,0,4,0,5,6,5,10,6,10,7.0,6.0,7.333333333,0,legitimate
0,0,0,0,0,0,0,29,20,2,0,0,0,0,0,3,1,0,0.0,0.0,2,0,2,3,3,3,0,12,12,0,7.5,7.5,0.0,0,legitimate
0,1,0,0,0,0,0,102,20,2,0,0,0,0,0,13,0,0,0.019607843,0.0,2,0,13,2,3,16,3,16,16,9,6.076923077,16.0,5.25,0,phishing
0,0,0,1,1,0,0,32,23,2,0,0,0,0,0,3,0,0,0.09375,0.130434783,2,0,2,1,8,8,0,10,10,0,9.0,9.0,0.0,0,phishing
